youtuber_name,video_id,update,description
윤새,/watch?v=ducdrGB1L3Q,"Published on Feb 10, 2016","*업로드 직후에는 화질이 안 좋을 수 있답니다ㅠㅠ*

안녕하세요! 윤새입니다 :) 
베이스 바르는 부분은 녹화 도중 갑자기 꺼지는 바람에 파일이 손상되어서 사용하지 못했습니당 ㅠㅠ (아래 써 놓을게요! :)
약간 밀크 초콜릿 같은 느낌으로 발렌타인 데이를 맞아 메이크업을 해보았습니당! :)  조금 더 브라운 틱 했으면 좋았을 아쉬움이 있지만 ㅠㅠ 그래도 재미있게 봐주시면 감사하겠습니다!
오늘도 조금이나마 제 영상이 도움이 되시길 바라요!

▷사용한제품
미샤 언더브라이트너 네추럴베이지
한율 커버 파운데이션 23호
어퓨 미네랄 스킨 파우더 투명
토니모리 이지터치케익아이브로우 1호
아리따움 모노아이즈 진저파우더
이니스프리 눈부신 금빛노을
이니스프리 말린장미꽃잎
맥 허니러스트
투쿨포스쿨 아트클래스 바이로댕
맥 소프트앤젠틀
이니스프리 크리미 틴트 립 무스 3호 향긋한 프레시 코랄
맥 루비우

▷About Me
생방송 아프리카TV▷http://afreeca.com/yunsae
인스타그램▷http://instagram.com/motdyoon
블로그▷http://blog.naver.com/yg0608_
Another Channel▷http://www.mgoon.com/ch/yunsae 
Email▷chicredapple@gmail.com

- 제 영상을 허락없이 퍼가지 말아주세요. 
COPYRIGHT ⓒ 2015 YUNSAE ALL RIGHTS RESERVED."
윤새,/watch?v=li0wFhKW7rk,"Published on Feb 3, 2016","s(￣∇￣)/` 안녕하세요! 윤새입니다 :) 
제가 졸업한지 좀 돼서 담주 쯤이 졸업 시즌인 줄 알았는데
이번 주 부터라는 말을 듣고 헐레벌떡 업로드합니당 ㅠㅠ!
모든 졸업생 여러분들 축하드립니다! ♥

*가발 정보
핑크에이지 걸리쉬 롱 웨이브 다크브라운

▷사용한제품
미샤 매직쿠션 23호
이니스프리 노세범 파우더
토니모리 이지터치 케익 아이브로우 1호
삐아 모태러블리
아리따움 모노아이즈 마이레이디,테이크댓
네이처리퍼블릭 샤프라이너 2호 브라운
에뛰드하우스 시럽빼고테이크아웃
브이디엘 어피치 블러셔 샤이 블러쉬
어퓨 파스텔 블러셔 BR01
에뛰드하우스 플레이 101 스틱 11호 쉐이딩
미샤 워터-풀 틴트 꿀자몽티
어퓨 코튼 립 플루이드 로즈솔트
에뛰드하우스 컬 픽스 마스카라 1호 블랙

▷About Me
생방송 아프리카TV▷http://afreeca.com/yunsae
인스타그램▷http://instagram.com/motdyoon
블로그▷http://blog.naver.com/yg0608_
Another Channel▷http://www.mgoon.com/ch/yunsae 
Email▷chicredapple@gmail.com

- 제 영상을 허락없이 퍼가지 말아주세요. 
COPYRIGHT ⓒ 2015 YUNSAE ALL RIGHTS RESERVED."
윤새,/watch?v=j6trBkxucgY,"Published on Feb 1, 2016","s(￣∇￣)/` 안녕하세요! 윤새입니다 :) 
오늘은 제가 어떻게 메이크업 브러시들을 세척하는지!
그 과정을 보여드리는 영상이에요! :)
저녁에 세척하고 자고 일어나면 잘 말라있더라구요!
전 큰 브러쉬들도 똑같은 방법으로 클렌징 한답니다!
여러분들도 제 영상 틀어놓고 같이 브러쉬 세척해요! +_+

▷
올리브영 브러쉬 클렌저 7,000won

▷About Me
생방송 아프리카TV▷http://afreeca.com/yunsae
인스타그램▷http://instagram.com/motdyoon
블로그▷http://blog.naver.com/yg0608_
Another Channel▷http://www.mgoon.com/ch/yunsae 
Email▷chicredapple@gmail.com

- 제 영상을 허락없이 퍼가지 말아주세요. 
COPYRIGHT ⓒ 2015 YUNSAE ALL RIGHTS RESERVED."
윤새,/watch?v=vJoRTxInf38,"Published on Jan 28, 2016","'♥' 표시는 제가 좋아하는 제품을 표시해놓은거에요! :)
(*'0') 안녕하세요! 윤새입니다
요 메이크업은 많은 문의를 주셨던 Q&amp;A영상에서 한 메이크업이에요! (립 제품만 달라용 ㅠㅠ) 새로 산 아리따움 섀도우 코랄라이닝이랑, 미샤 뮤즐리 브레드 컬러를 이용해봤는데요! 데일리로 쓰기에도 좋고 다른 컬러랑 섞어가며 다양하게 사용하기 좋은 예쁜 컬러들이에요! :) 오늘도 조금이나마 도움이 되셨으면 좋겠습니다!
영상 봐주신 모든 분들 감사합니다!
 
▷Products
렌즈 - 렌즈미 시크3칼라 브라운
한율 커버 파운데이션 23호
NYC 스무스 스킨 루즈 페이스 파우더 
더페이스샵 디자이닝 아이브로우 다크브라운
키스미 컬러링 아이브로우 라이트 브라운
삐아 모태청순
아리따움 모노아이즈 코랄라이닝
더샘 워터프루프 젤 아이라이너 02
미샤 모던섀도우 뮤즐리 브레드
네이처리퍼블릭 샤인블라썸 블러셔 04 코랄
닉스 버터립스틱 BLS15
미샤 4D 마스카라

▷About Me
생방송 아프리카TV▷http://afreeca.com/yunsae
인스타그램▷http://instagram.com/motdyoon
블로그▷http://blog.naver.com/yg0608_
Another Channel▷http://www.mgoon.com/ch/yunsae 
Email▷chicredapple@gmail.com

- 제 영상을 허락없이 퍼가지 말아주세요. 
COPYRIGHT ⓒ 2015 YUNSAE ALL RIGHTS RESERVED."
윤새,/watch?v=0WjVL9WOzII,"Published on Jan 26, 2016","#착용 렌즈 - 렌즈미 시크3칼라 브라운
#영상에서 바른 립 - 슈에무라 모던레드

영상이 엄청 길죠 ㅎㅎ; 실제로는 두시간 가까이 영상이 나왔다능..
심심할 때 킬링타임용이나 편하실 때 봐주세요 +_+! 히히
많은 질문 해주셔서 너무너무 감사드립니다! ♥

Twin Musicom의 Classical Carnivale은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/... 따라 라이선스가 부여됩니다.
아티스트: http://www.twinmusicom.org/

▷About Me
생방송 아프리카TV▷http://afreeca.com/yunsae
인스타그램▷http://instagram.com/motdyoon
블로그▷http://blog.naver.com/yg0608_
Another Channel▷http://www.mgoon.com/ch/yunsae 
Email▷chicredapple@gmail.com

- 제 영상을 허락없이 퍼가지 말아주세요. 
COPYRIGHT ⓒ 2015 YUNSAE ALL RIGHTS RESERVED."
윤새,/watch?v=nwPWbYIi5-Y,"Published on Jan 23, 2016","⚠️파우더 브랜드 닉스NYX가 아니라 NYC입니다!!ㅠㅠ⚠️
아프리카TV 스샷 이벤트 정보 : http://abeauty.afreeca.com/
(1/22~2/14까지)

s(￣∇￣)/` 안녕하세요! 윤새입니다 :) 
제가 유튜브를 자주보는지라 해외브랜드에 평소 관심이 많아서 기쁜마음에 이것저것 많이 구매해버렸습니다..!(그렇게..그녀는 거덜났다..) 배송은 해외배송인데도 일주일도 안 걸렸구요! 
쿠팡글로벌 첫 구매하면 주는 할인쿠폰도 적용했습니다! +_+
오늘도 영상 봐주시고 기다려주시는 모든 분들 정말 감사합니다!
(QnA 영상도 언넝 편집해서 가지고 오겠습니다..!♥)


▷Products
메이블린 핏미 매트 파운데이션 - 토프
메이블린 핏미 컨실러 - 라이트,미디움
엘프 디파이닝 아이브러쉬
엘프 에센셜 팬 브러쉬
리얼테크닉스 파우더 브러쉬
리얼테크닉스 블러쉬 브러쉬
웻앤와일드 실크 피니시 립스틱
- 블라인드 데이트
- 핫 레드
- 자바
- 윌 유 비 위드 미
NYC 스무스 스킨 프레스드 페이스 파우더 - 내추럴리 베이지




▷About Me
업로드 전 영상을 빠르게 보고 싶으시다면?! 생방송 월,수,금 밤7시! 
아프리카TV 방송국▷http://afreeca.com/yunsae
인스타그램▷http://instagram.com/motdyoon
블로그▷http://blog.naver.com/yg0608_
Another Channel▷http://www.mgoon.com/ch/yunsae 
Email▷chicredapple@gmail.com

- 제 영상을 허락없이 퍼가지 말아주세요. 
COPYRIGHT ⓒ 2015 YUNSAE ALL RIGHTS RESERVED."
윤새,/watch?v=mbzHGvzFELk,"Published on Jan 20, 2016","※업로드 몇 분 후 영상 화질이 좋아집니다 :)
녹화 싱크가 살짝 안 맞네요 ㅠㅠ※

s(￣∇￣)/` 안녕하세요! 윤새입니다 :) 
예전에 학생 메이크업 영상에서 짧게 나마 앞머리 고데기 방법을 보여드렸었는데요! 최근에 제가 다시 앞머리를 자르고 난 뒤 앞머리 매직기 방법에 대한 요청을 많이 해주셔서 정말정말 별거없는 초간단 앞머리 고데기 방법입니다! 
재미있게 봐주셨다면 좋아요구독댓글♥ 잊지마세요! +3+




▷About Me
생방송 아프리카TV▷http://afreeca.com/yunsae
인스타그램▷http://instagram.com/motdyoon
블로그▷http://blog.naver.com/yg0608_
Another Channel▷http://www.mgoon.com/ch/yunsae 
Email▷chicredapple@gmail.com

- 제 영상을 허락없이 퍼가지 말아주세요. 
COPYRIGHT ⓒ 2015 YUNSAE ALL RIGHTS RESERVED."
윤새,/watch?v=_FBz-5Jjd10,"Published on Jan 18, 2016","방송날짜 ▷ 20160106
렌즈 ▷ 렌즈미 카라멜 초코


▷About Me
생방송 아프리카TV▷http://afreeca.com/yunsae
인스타그램▷http://instagram.com/motdyoon
블로그▷http://blog.naver.com/yg0608_
Another Channel▷http://www.mgoon.com/ch/yunsae 
Email▷chicredapple@gmail.com

- 제 영상을 허락없이 퍼가지 말아주세요. 
COPYRIGHT ⓒ 2015 YUNSAE ALL RIGHTS RESERVED."
윤새,/watch?v=0G6uiEv1PjE,"Published on Jan 8, 2016","s(￣∇￣)/` 여러분 안녕하세요! 윤새입니다 :)
제 채널 구독자가 어느새 무려 일 만명이 넘었어요!ㅠㅠ
경사났네~ 경사났어~! 진심으로 감사합니다 ㅠㅠ
여러분한테 크나큰 선물을 받게된 것 같아서
행복하고 또 행복합니다!
그래서! 여러분이 그동안 요청해주시기도 하셨고,
제가 구독자 1만명 기념으로 Q&amp;A 영상을 기획하려합니다!
소소한 질문들 부터 뷰티, 인생 관련 질문까지!
아무 종류의 질문을 댓글로 달아주세요! :)
여러분의 많은 참여가 저에게 큰큰 힘이되는거 아시죠?! 하핫
나중에 소소한 구독자 이벤트도 진행할 예정이니 조금만 기다려주시구요! 댓글다는게 부끄러우신 분들은 chicredapple@gmail.com 요기로 닉네임/내용 작성해서 메일 보내주세요! ^0^
그럼 다시한번 진심으로 감사드립니다! 사랑해요 ㅠㅠ ♥


아프리카tv 생방 공지 (월,수,일 오후7시 고정!)
1/9(일) 오후 7시 '렌즈 소개 특집'
방송국 주소 : http://afreeca.com/yunsae

▷About Me
인스타그램▷http://instagram.com/motdyoon
블로그▷http://blog.naver.com/yg0608_
Another Channel▷http://www.mgoon.com/ch/yunsae 
Email▷chicredapple@gmail.com

- 제 영상을 허락없이 퍼가지 말아주세요. 
COPYRIGHT ⓒ 2015 YUNSAE ALL RIGHTS RESERVED."
윤새,/watch?v=EnM7Zr-W5eg,"Published on Jan 6, 2016","※렌즈 - 렌즈미 시크3칼라 브라운※

ლ( `Д' ლ) 안녕하세요! 윤새입니다 :)
제 영상에 자주 나오는 아이새도우 파레트에 대한 질문을 많이해주셨는데 이제서야 가지고 왔습니다 ㅠㅠ 하나하나 눈에 올렸을때 어떤 느낌인지도 보여드리고 싶어서 좀 늦었네요 ㅠㅠ
개인적으로 제가 다 좋아하고 자주 사용하는 컬러들이에요!
이번 영상이 조금이나마 도움이 되셨으면 좋겠습니다!
.
Thank you for 10K subscribers!
I really appreciate it! Love you guys♥ XOXO

아 그리고 너무너무 감사합니다 여러분!!
제 채널 구독자가 드디어 10K !!!!!!!!!
1만 구독자를 달성했습니다 ㅠㅠㅠ!!!
너무 감사하고 ㅠㅠ 그냥 메이크업 영상 만드는게 좋아서 시작했다가 이렇게 봐주시는 분들까지 생겨서 그게 더 힘이되고 동기부여가 되었던 시간들이였어요 ㅠㅠ 제가 유튜브를 시작한지 1년이 안되었는데 이렇게 봐주시고 구독까지 해주셔서 너무 감사합니다! 
항상 응원해주시고 봐주시고 예쁜 댓글만 달아주시는 소중한 인연인 여러분들 진심으로 감사합니다! ♥
.


♥댓글과 좋아요는 큰 힘이 됩니다♥


.


▷About Me
아프리카TV▷http://afreeca.com/yunsae
인스타그램▷http://instagram.com/motdyoon
블로그▷http://blog.naver.com/yg0608_
Another Channel▷http://www.mgoon.com/ch/yunsae 
Email▷chicredapple@gmail.com

- 제 영상을 허락없이 퍼가지 말아주세요. 
COPYRIGHT ⓒ 2015 YUNSAE ALL RIGHTS RESERVED."
윤새,/watch?v=zK3NF5agazE,"Published on Jan 1, 2016","๑•ิܫ•ั๑ 안녕하세요! 윤새입니다 :)
정~말 오랜만에 가지고 온 하울 영상이에요!
31일날 업로드하려 했으나... 1/1이 가기전에 업로드를 하기로 ㅠㅠ
무려 20분에 가까운 영상길이가 되어버려서 2편으로 나눠서 업로드합니당! 시간이 정말정말 빠르네요.. 너무 감사하게도 항상 예쁜 댓글 좋은 댓글 응원 좋아요 구독! 부족한 저에게 크나큰 사랑 너무 감사드립니다! 이미 영상에서 사랑고백(?)을 여러번 했기 때문에 ㅎㅎ
오늘도 봐주셔서 너무 고맙고  2016년 새해 복 많이 받으세요!
늘 고맙습니다!

▷이번주 아프리카 생방시간
1월 3일 일요일 오후 4시
1월 4일 월요일 오후 7시
1월 6일 수요일 오후 7시
1월 10일 일요일 오후 7시
방송국 http://afreeca.com/yunsae

▷Products
네이처리퍼블릭 샤인 블라썸 블러셔 04 코랄
스킨푸드 생과일 립앤치크 3호 방울토마토
바비브라운 쉬머 아이섀도우 8 로즈골드
더페이스샵 싱글새도우 (매트) 시티브라운,초콜릿
슈에무라 하드포뮬러 스톤그레이
마몽드 크리미 틴트 컬러 밤 인텐스 벨벳레드
아미옥 프리미엄 멀티 립스
- 06고급진맛 09기절할맛 14우아한맛 15그리울맛
메이블린 폴시 마스카라

▷About Me
인스타그램▷http://instagram.com/motdyoon
블로그▷http://blog.naver.com/yg0608_
Another Channel▷http://www.mgoon.com/ch/yunsae 
Email▷chicredapple@gmail.com

- 제 영상을 허락없이 퍼가지 말아주세요. 
COPYRIGHT ⓒ 2015 YUNSAE ALL RIGHTS RESERVED.

Audionautix의 Be Bop 25은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/... 따라 라이선스가 부여됩니다.
아티스트: http://audionautix.com/

Audionautix의 Happy Strummin은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/... 따라 라이선스가 부여됩니다.
아티스트: http://audionautix.com/"
윤새,/watch?v=pAiFh5x4dQA,"Published on Jan 1, 2016","๑•ิܫ•ั๑ 안녕하세요! 윤새입니다 :)
정~말 오랜만에 가지고 온 하울 영상이에요!
31일날 업로드하려 했으나... 1/1이 가기전에 업로드를 하기로 ㅠㅠ
무려 20분에 가까운 영상길이가 되어버려서 2편으로 나눠서 업로드합니당! 시간이 정말정말 빠르네요.. 너무 감사하게도 항상 예쁜 댓글 좋은 댓글 응원 좋아요 구독! 부족한 저에게 크나큰 사랑 너무 감사드립니다! 이미 영상에서 사랑고백(?)을 여러번 했기 때문에 ㅎㅎ
오늘도 봐주셔서 너무 고맙고  2016년 새해 복 많이 받으세요!
늘 고맙습니다!

▷이번주 아프리카 생방시간
1월 3일 일요일 오후 4시
1월 4일 월요일 오후 7시
1월 6일 수요일 오후 7시
1월 10일 일요일 오후 7시
방송국 http://afreeca.com/yunsae

▷Products
메이크업포에버 스킨 이퀄라이저 스무딩 프라이머
맥 스트롭크림
에스쁘아 프로테일러 리퀴드 파운데이션 ex 탠 라이트
한율 커버 파운데이션 23호 은은한베이지
에뛰드하우스 플레이 101 스틱 11호 쉐이딩
맥 스킨 피니쉬 미네랄라이즈  소프트앤젠틀


▷About Me
인스타그램▷http://instagram.com/motdyoon
블로그▷http://blog.naver.com/yg0608_
Another Channel▷http://www.mgoon.com/ch/yunsae 
Email▷chicredapple@gmail.com

- 제 영상을 허락없이 퍼가지 말아주세요. 
COPYRIGHT ⓒ 2015 YUNSAE ALL RIGHTS RESERVED.

Kevin MacLeod의 Fig Leaf Rag은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/... 따라 라이선스가 부여됩니다.
출처: http://incompetech.com/music/royalty-...
아티스트: http://incompetech.com/"
윤새,/watch?v=GxAmvcxvO3g,"Published on Dec 28, 2015","※화질은 업로드 후 5-10분 뒤 좋아집니다! :)※

렌즈 - 렌즈미 비너스 3칼라 브라운
이번주 생방송 29(화),30(수),1/3(일) 오후 4시!

▷About Me
아프리카 방송국▷http://afreeca.com/yunsae
인스타그램▷http://instagram.com/motdyoon
블로그▷http://blog.naver.com/yg0608_
Another Channel▷http://www.mgoon.com/ch/yunsae 
Email▷chicredapple@gmail.com

- 제 영상을 허락없이 퍼가지 말아주세요. 
COPYRIGHT ⓒ 2015 YUNSAE ALL RIGHTS RESERVED.

Kevin MacLeod의 Airport Lounge - Disco Ultralounge은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/... 따라 라이선스가 부여됩니다.
출처: http://incompetech.com/music/royalty-...
아티스트: http://incompetech.com/"
윤새,/watch?v=ANOAxxuOTFQ,"Published on Dec 23, 2015","s(￣∇￣)/` 안녕하세요! 윤새입니다 :)
오늘은 크리스마스 연말 시즌에 맞는 메이크업을 해보았어요!
데이트룩에도 좋고 파티룩에도 좋을 스타일링과 메이크업이랍니다
여러분을 따뜻한 봄날에 만났는데 벌써 2015년 한 해가 마무리 되고 있는데요, 소중한 인연님들, 구독자님들 늘 감사합니다! 
오늘도 영상 재미있게 봐주셔서 감사하고 
다들 즐겁고 행복한 크리스마스 연말 보내세요! :)

▷About Me
아프리카 방송국 ▷ http://afreeca.com/yunsae
인스타그램▷http://instagram.com/motdyoon
블로그▷http://blog.naver.com/yg0608_
Another Channel▷http://www.mgoon.com/ch/yunsae 
Email▷chicredapple@gmail.com


Kevin MacLeod의 Jingle Bells 7은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/... 따라 라이선스가 부여됩니다.
아티스트: http://incompetech.com/


- 제 영상을 허락없이 퍼가지 말아주세요. 
COPYRIGHT ⓒ 2015 YUNSAE ALL RIGHTS RESERVED."
윤새,/watch?v=tDCb6EcKcZw,"Published on Dec 21, 2015","★화질은 업로드 후 몇 분뒤에 좋아진답니다 :)★

s(￣∇￣)/` 안녕하세요! 윤새입니다 :)
오늘은 아프리카TV에서 먼저했던 씨엘 메이크업이에요 :)
요즘 갓포니님의 손길로 씨엘의 메이크업이 너무 예뻐서
언젠가는 해봐야지 했었는데 이제야 영상으로 가지고 왔네요! 헤헤

그럼 오늘도 봐주셔서 감사하구요 재미있게 보셨다면 구독,좋아요,댓글 잊지마세요! :)

▷사용한제품
미샤 아이브라이트너 네추럴브라운
메이크업포에버 울트라에이치디 파운데이션 117
VDL 퍼펙팅 래스트 파운데이션 V303
샤라샤라 스틱 브론저
더페이스샵 아이브로우 블랙브라운
에센스 빅 브라이트 아이 펜슬 누드
더페이스샵 토스트
아리따움 가드니아
프로에잇청담 스테이온젤아이라이너 브라운
이니스프리 에스프레소의 향기
아리따움 아이돌래쉬 4호
삐아 섀이드 섀도우 09
보브 립라이너 베이지브라운
토니모리 키스러버립스틱 코코베이지
토니모리 딜라이트 써클렌즈 마스카라 02
렌즈:오렌즈 프렌치3칼라 그레이

▷About Me
아프리카방송국 http://afreeca.com/yunsae
인스타그램▷http://instagram.com/motdyoon
블로그▷http://blog.naver.com/yg0608_
Another Channel▷http://www.mgoon.com/ch/yunsae 
Email▷chicredapple@gmail.com

- 제 영상을 허락없이 퍼가지 말아주세요. 
COPYRIGHT ⓒ 2015 YUNSAE ALL RIGHTS RESERVED."
윤새,/watch?v=hkDh7KuM_cw,"Published on Dec 18, 2015","s(￣∇￣)/` 안녕하세요! 윤새입니다 :)
시험이 끝난 윤새입니다!!!!!! 이제 방학이에여 룰라루랄ㄹ라라
오늘은 얼굴부터다른(?) 디어산타 뮤비속 태연st 메이크업이에요!
태연이 등장할 때 마다 다 예뻐서 ;; 어느 메이크업을 할까하다가
가장 따라하기 쉬운 트리 앞에서 한 메이크업을 해보았습니다 :) 
완전 똑같지는 않지만 그래도 재미있게 봐주셨으면 좋겠습니다!
그럼 오늘도 봐주신 분들 너무 감사합니다 ♡

▷About Me
인스타그램▷http://instagram.com/motdyoon
블로그▷http://blog.naver.com/yg0608_
Another Channel▷http://www.mgoon.com/ch/yunsae 
Email▷chicredapple@gmail.com

- 제 영상을 허락없이 퍼가지 말아주세요. 
COPYRIGHT ⓒ 2015 YUNSAE ALL RIGHTS RESERVED."
윤새,/watch?v=3l1abfiwB4M,"Published on Dec 10, 2015","s(￣∇￣)/` 안녕하세요! 윤새입니다 :)
오늘은 짧게 근황이야기를 하면서 예~전에 사놨던 cc쿠션과 아이새도우키트를 가지고 편하게 수다 떨면서 메이크업을 해보았어요! :) 
메이크업 이름도 딱히 정하진 않았지만 '퍼플 버건디' 라고 지었어요 ㅎㅎ 요즘 노트북이 말썽이라서 겨우겨우 편집하느라 편집이 좀 이상한 것 같아 좀 걱정입니다 ㅠㅠ 죄송해요! (그래도 일주일에 두개는 업로드하고 싶었습니다ㅠ) 그리고 늦은 밤에 감성터져서 애기하느라 밝기조절을 실패했네요..하하
되게 지루하시겠지만 개인적으로 메이크업은 마음에 들어서 봐주시면 감사하겠습니다! :) 궁금하신 점은 댓글 달아주시구요, 오늘도 봐주시는 모든 분들 감사하고 사랑해요! ♡

렌즈는 오렌즈 w1 브라운 입니다! 

▷About Me
인스타그램▷http://instagram.com/motdyoon
아프리카TV▷http://afreeca.com/yunsae
블로그▷http://blog.naver.com/yg0608_
Another Channel▷http://www.mgoon.com/ch/yunsae 
Email▷chicredapple@gmail.com
Music▷
Kevin MacLeod의 Circus Waltz - Silent Film Light은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/... 따라 라이선스가 부여됩니다. 

출처: http://incompetech.com/music/royalty-... 

아티스트: http://incompetech.com/ 

- 제 영상을 허락없이 퍼가지 말아주세요. 
COPYRIGHT ⓒ 2015 YUNSAE ALL RIGHTS RESERVED."
윤새,/watch?v=z5bmytXDzxE,"Published on Dec 5, 2015","s(￣∇￣)/` 안녕하세요! 윤새입니다 :)
편집하다가 노트북이 자동포맷^^ 되는 불상사가 발생해버려서
일부 메이크업 영상과 자료들을 다 잃어서 멘붕상태였지만
다행히도 편집하다가 저장해놓은 파일은 건져서
다시 프로그램깔고 어찌저찌 편집해 올립니다 ㅠ0ㅠ
요번 메이크업은 수능끝난 기념! 우리 예쁜 샌애긔!들을 위한 모찌모찌한 새내기 메이크업을 준비했어요! :)
꼭 새내기분들 뿐만아니라 평소 데일리로 하기좋은! 모찌모찌한 느낌의 새내기 메이크업이랍니다! 요번 영상에서 베이스 메이크업은 못찍었는데 사용한 제품은 '어퓨 실크 라이트 스킨 앰플 파운데이션 23호'  사용했구요! + 이니스프리 노세범 파우더 처리까지 해주었답니다! 참고부탁드릴게요! :) 그럼 오늘도 봐주셔서 감사합니다!
♥댓글과 좋아요는 큰 힘이 됩니다♥

▷사용한제품

베이스
- 어퓨 실크라이트 스킨 앰플 파운데이션 23호
- 노세범 미네랄 파우더

아이메이크업
-더페이스샵 디자이닝 아이브로우 다크브라운
-에뛰드하우스 브로우카라 내추럴브라운
-에뛰드하우스 카페라떼우유많이
-에뛰드하우스 101 펜슬 1호 블랙
-마몽드 붓펜아이라이너 브라운
-입큰 트윙클 아이라이너 에스프레소샷
-에뛰드하우스 101펜슬 63호 펄 라이트브라운
-아리따움 모노아이즈 소셜라이트
-데자뷰 파이어윅 마스카라

블러셔
-에뛰드하우스 러블리쿠키 블러셔 6호 그레이프후르츠 젤리

립메이크업
-미샤 매트 립스틱 하이힐
-아리따움 컬러래스팅 틴트 11호 댄싱레드

렌즈
-오렌즈 w1 브라운

Kevin MacLeod의 Life of Riley은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/... 따라 라이선스가 부여됩니다.
출처: http://incompetech.com/music/royalty-...
아티스트: http://incompetech.com/

▷About Me
인스타그램▷http://instagram.com/motdyoon
블로그▷http://blog.naver.com/yg0608_
Another Channel▷http://www.mgoon.com/ch/yunsae 
Email▷chicredapple@gmail.com
afreecaTV▷http://afreeca.com/yunsae

- 제 영상을 허락없이 퍼가지 말아주세요. 
COPYRIGHT ⓒ 2015 YUNSAE ALL RIGHTS RESERVED."
윤새,/watch?v=DKE0NzvLNpE,"Published on Nov 30, 2015","s(￣∇￣)/` 안녕하세요! 윤새입니다 :)
오늘은 예전에 구독자분께서 신청해주신 레드브라운 메이크업이에요! 다들 진한 레드컬러나, 아니면 딥버건디, 핑크 등 데일리로 사용하기 어려운 컬러의 아이섀도우가 있다면 이렇게! 도화느낌으로 활용해보시는것도 좋을 것 같아요 :) 저는 레드와 브라우의 조합이 너무 마음에 들었던 메이크업이었어요! 그럼 오늘도 행복한 하루 되시길 바랍니다! 
구독하기 클릭클릭♥

♥댓글과 좋아요는 큰 힘이 됩니다♥

※곧 '아프리카TV'에서 생방송!으로 메이크업 방송을
진행하려 합니다! :) 자세한 일정은 차후 공지해드릴게요! +_+ 

▷Products
삐아 섀이드&amp;섀도우 06 모태청순
미샤 아이톤 싱글섀도우 글리터 타입 #플로럴틴팅
아리따움 모노아이즈 #테이크미아웃
아리따움 모노아이즈 #맥시
프로에잇청담 스테이온젤아이라이너 #브라운
아리따움 샤인픽스아이즈 #시나몬로즈
맥 아이브로우 #링거링 Lingering
더페이스샵 디자이닝 아이브로우 #블랙브라운
투쿨포스쿨 아트클래스바이로댕 
메이블린 로켓 볼륨 마스카라
오렌즈 w1 브라운

▷About Me
인스타그램▷http://instagram.com/motdyoon
블로그▷http://blog.naver.com/yg0608_
Another Channel▷http://www.mgoon.com/ch/yunsae 
Email▷chicredapple@gmail.com

- 제 영상을 허락없이 퍼가지 말아주세요. 
COPYRIGHT ⓒ 2015 YUNSAE ALL RIGHTS RESERVED."
